SR_Pcode,SR,District,Township,Village_Tract,Village,Village_MM,Latitude,Longitude,Source
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Taung Ka Lay,Yae Kyaw Kone,ရေကျော်ကုန်း,16.5641098022461,94.8323822021484,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Taung Ka Lay,Ywar Soe Kyaung,ရွာဆိုးကျောင်း,16.5846405029297,94.8329467773438,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tei Chaung,Pauk Tein,ပေါက်တိန်း,16.6949501037598,94.9231719970703,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tei Chaung,Ta Yoke Su,တရုပ်စု,16.6590099334717,94.9213409423828,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tei Chaung,Tei Chaung,တယ်ချောင်း,16.671760559082,94.9264907836914,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tei Chaung,Tha Hmeit Chaung,သမှဲ့ချောင်း,16.6761493682861,94.9149322509766,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Teit Teit Ku,Teit Teit Ku,တဲ့တဲ့ကူး,16.5452995300293,94.9346923828125,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Teit Teit Ku,Tha Bawt Chaung,သဘော့ချောင်း,16.5353908538818,94.9317474365234,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Teit Teit Ku,Tha Khut Kwin,သခွတ်ကွင်း,16.5208702087402,94.939079284668,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Teit Teit Ku,Thin Baw chaung (West),,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Pyay Chaung,Tha Min Chan,သမင်ခြံ,16.687650680542,95.0017395019531,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Pyay Chaung,Tha Pyay Chaung,သပြေချောင်,16.692419052124,95.0188369750977,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Sit Su,စစ်စု,16.5836296081543,94.9645080566406,Field Sources
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Pyu Chaung,သပြုချောင်း,16.5921667709,94.9821822177,Field Sources
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Yaw Bone,သရောဘုန်း,16.5673503875732,94.9752883911133,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Yaw Bone (Middle),သရောဘုန်း (အလယ်စု),16.5931362796,94.9643043206,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Yaw Bone (Thu Gyi Su),သရောဘုန်း (သူကြီးစု),16.5742492675781,94.9676895141602,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Yaw Bone Chaung Hpyar,သရောဘုန်းချောင်းဖျား,16.5670509338379,94.9906768798828,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Bone,Tha Yaw Bone Ywar Thit,သရောဘုန်းရွာသစ်,16.5682539116,94.9745853919,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Ba Maw Thein (South),ဗမော်သိန်း (တောင်),16.4378795623779,95.0152969360352,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Kyi Su,ကျည်စု,16.4585609436035,95.0383071899414,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Myit Kyoe,မြစ်ကျိုး,16.431360244751,95.0320663452148,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Nat Sin Chaung (Auk Su),နတ်စင်ချောင်း (အောက်စု),16.4513607025146,95.0113372802734,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Tha Man Chaung,သမန်းချောင်း,16.4420648289,95.0262049479,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yaw Kwayt,Tha Yaw Kwayt,သရော်ကွေ့,16.4524428911,95.0308366506,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Chaung Wa Su,ချောင်းဝစု,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Kan Ba Lar,ကမ္ဘလာ,16.5041408538818,94.9955291748047,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Kun Chan Kone,ကွမ်းခြံကုန်း,16.5043667182,94.9954178161,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Kyon Ka Yin,ကျုံကရင်,16.5131206512451,94.9855270385742,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Taung Taw,တောင်တော,,,Field Sources
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tha Yet Kone,Tha Yet Kone,သရက်ကုန်း,16.5077209472656,94.9786529541016,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thein Lar Chaung Hpyar,Thein Lar Chaung Hpyar,သိလ္လာချောင်းဖျား,16.4850196838379,94.8270492553711,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thein Lar Gat Su,Kan Ni,ကမ်းနီ,16.4482192993164,94.8153305053711,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thein Lar Gat Su,Saung Pon,ဆောင်ပုံ,16.4582595825195,94.8276824951172,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thein Lar Gat Su,Thein Lar Gat Su,သိလ္လာဂါတ်စု,16.442440032959,94.8422622680664,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thone Gwa Kun Chan,Daunt Gyi,ဒေါင့်ကြီး,16.5199490152,94.9827793089,Field Sources
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thone Gwa Kun Chan,Kun Chan (West),ကွမ်းခြံ (အနောက်),16.5366592407227,94.9780807495117,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thone Gwa Kun Chan,Thone Gwa Kun Chan,သုံးခွကွမ်းခြံ,16.5321598052979,94.9768524169922,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Thone Gwa Kun Chan,Wea Daunt,ဝဲဒေါင့်,16.5196304321289,94.9832916259766,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tu Chaung Kyaung Su,Kan,ကံ,16.4959907531738,94.9457473754883,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tu Chaung Kyaung Su,Kyaung Su,ကျောင်းစု,16.5092105865479,94.9399108886719,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tu Chaung Kyaung Su,Kywe Ku,ကျွဲကူး,16.5079051354,94.9487437366,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tu Chaung Kyaung Su,Tu Chaung,တူးချောင်း,16.4806594848633,94.9417572021484,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Tu Chaung Kyaung Su,Wea Daunt,ဝဲဒေါင့်,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,U Nu Chaung,Boe Khaung Chaung,ဘိုးခေါင်ချောင်း,16.5339202880859,94.9887084960938,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,U Nu Chaung,Sar Hpyu Su,စာဖြူစု,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,U Nu Chaung,U Nu Chaung,ဦးနုချောင်း,16.5438499450684,94.9910202026367,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,U Nu Chaung,Ywar Thit,ရွာသစ်,16.5270690917969,94.9930114746094,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,U Nu Chaung,Zee Hpyu Kone,ဇီးဖြူကုန်း,16.5235805511475,94.9886474609375,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Chan Thar Kone,ချမ်းသာကုန်း,16.6122093200684,94.8330535888672,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Htan Pin Kone,ထန်းပင်ကုန်း,16.6055603027344,94.8490371704102,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Kan Kone,ကံကုန်း,16.6198596954346,94.8528823852539,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Kyauk Sa Yit Kone,ကျောက်စရစ်ကုန်း,16.6083602905273,94.8322906494141,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Tha Min Thay,သမင်သေ,16.6164798736572,94.8599319458008,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Thin Gan Kone,သင်္ဃန်းကုန်း,16.5991096496582,94.8326034545898,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Wea Ka Lay,Wea Ka Lay,ဝဲကလေး,16.5978107452393,94.8471984863281,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Ah Htet Su,အထက်စု,16.4756507873535,94.8897399902344,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Hpa Yar Gyi Kone,ဘုရားကြီးကုန်း,16.4896697998047,94.9019927978516,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Ma Gyi Kone,မကျည်းကုန်း,16.4831104278564,94.8981323242188,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Set Kone,စက်ကုန်း,16.4728603363037,94.90673828125,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Taung Kone,,16.4850902557373,94.8698883056641,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Taung Pu Sar,တောင်ပူစာ,16.4828052520752,94.9064407348633,Field Sources
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yae Ngan,Yae Ngan,ရေငန်း,16.4780693054199,94.9015579223633,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Hpa Yar Kone,ဘုရားကုန်း,16.4609508514404,95.0643463134766,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Ma Gu Chaung,မဂူချောင်း,16.4646301269531,95.0451583862305,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Neik Ban Chaung,နိဗ္ဗာန်ချောင်း,16.4573307037354,95.0507431030273,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Ta Say Ngu,တစ္ဆေငူ,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Thet Kwin,သက်ကွင်း,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Wea Chaung,ဝဲချောင်း,16.4611357239,95.0380369837,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Yan Ma Naing,Yan Ma Naing,ရန်မနိုင်,16.4662895202637,95.0290222167969,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Gway Pin Kya,ဂွေးပင်ကျ,16.5561294555664,95.067253112793,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Kan Beit Lay,ကံဘဲ့လေး,,,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Kyauk Khe Chaung,ကျောက်ခဲချောင်,16.5747394561768,95.0832366943359,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Ngu Aing,ငုအိုင်,16.579029083252,95.0870666503906,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Thin Baw Chaung,သင်္ဘောချောင်း,16.5639495849609,95.0590896606445,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,War Net Chaung,ဝါးနက်ချောင်း,16.587589263916,95.0741424560547,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Yae Hlyan,,16.571159362793,95.0798416137695,GAD
MMR017,Ayeyarwady,Myaungmya,Myaungmya,Ywar Thar Gyi,Ywar Thar Gyi,ရွာသာကြီး,16.5659694671631,95.0754699707031,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Ah Htet Pyun,အထက်ပြွန်,16.2119998931885,94.661003112793,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Bu Taung Ah Htet Auk,ဘူးတောင်းအထက်အောက်,16.2078495025635,94.6551513671875,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Ta Khun Taing,တံခွန်တိုင်,16.1660003662109,94.6439971923828,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Taung U,တောင်ဦး,16.193000793457,94.6320037841797,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Tha Yet Kone,သရက်ကုန်း,16.2128391265869,94.6590576171875,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Yae Paw Gyi,ရေပေါ်ကြီး,16.1787950769,94.6474996394,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Htet Pyun,Yae Paw Lay,ရေပေါ်လေး,16.1900005340576,94.6429977416992,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Ah Wa Beik,အဝဘိတ်,16.276859,94.562332,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Aye Yangon,,16.3063507080078,94.5459289550781,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Du Seik,ဒူးဆိပ်,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Khaing Mye Taung,ခိုင်မြဲတောင်,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Koke Ko,ကုက္ကိုလ်,16.3061268852,94.5758956039,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Ku Lar Ma Taung,ကုလားမတောင်,16.3229007720947,94.5494232177734,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Ma Mya Seik,မမြဆိပ်,16.3019905090332,94.5344009399414,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Ma Yang Chaung,မရမ်းချောင်း,16.296760559082,94.5598373413086,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Myat Hpu Chaung,မြတ်ဖူးချောင်း,16.2936000823975,94.5486297607422,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Thar Yar Kone,သာယာကုန်း,16.2896900177002,94.5528030395508,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Thea Hpyu,သဲဖြူ,16.28936,94.564117,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Wa Beik,Wea Daunt,ဝဲဒေါင့်,16.2893600463867,94.5751113891602,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Ae Moe Lu,အယ်မိုးလူ,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Ah Yoe Dar,အရိုးဒါး,16.4899406433105,94.6428527832031,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Bwet Gyi,ဘွက်ကြီး,16.4889602661133,94.6110076904297,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Htee Mu Pa Law,ထီးမူပလော,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Ka Mar Lu,ကမားလူး,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Ka Nyin Kwin,ကညင်ကွင်း,16.4783496856689,94.6063003540039,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Kyat Sin Chaung,ကျပ်ဆင်ချောင်း,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Thet Hpoe Lu,သက်ဖိုးလူ,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ah Yoe Dar,Zee Kone,ဇီးကုန်း,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Ahr Kar,အာကာ,16.264669418335,94.4290771484375,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Hle Seik,လှည်းဆိပ်,16.2675495147705,94.4151611328125,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Htan Kone Ywar Thit,ထန်းကုန်းရွာသစ်,16.3129692077637,94.461067199707,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Kyauk Gyi,,16.2713203430176,94.4242935180664,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Pyaung Pyan,,16.291130065918,94.4674606323242,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Pyin Ka Doe,ပျဉ်းကတိုး,16.2506198883057,94.4538116455078,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,Taung Leik Chaung,,16.2730808258057,94.4542770385742,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ahr Kar,War Taw Gyi,ဝါးတောကြီး,16.2929592132568,94.4458923339844,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Chaung Wa,,16.0109691619873,94.4010467529297,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Gway Tauk Gyi,ဂွေးတောက်ကြီး,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Kan Seik,ကံဆိပ်,16.0174293518066,94.4380798339844,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Kyin Kaw,ကျင်းကော,16.0075092315674,94.4099197387695,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Kyon Han,ကျုံဟန်,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Leik Yae Kyaw,လိပ်ရေကျော်,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Tha Hmeit Hpyu,သမှဲ့ဖြူ,15.9776601791382,94.4240798950195,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Chaung Wa,Tha Pyay Ngu,သပြေငူ,15.9968595504761,94.3922805786133,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Daunt Gyi,Daunt Gyi,ဒေါင့်ကြီး,16.1401387528,94.546698103,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Ah Sin Chaing,အဆင်းချိုင်,15.8588199615479,94.4171676635742,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Dee Du Kone,ဒီးဒူးကုန်း,15.879280090332,94.4175415039063,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Hpoe Ku Lar Kone,ဖိုကုလားကုန်း,15.9091997146606,94.4034271240234,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Hpone Soe Gyi,ဖုန်းဆိုးကြီး,15.8964700698853,94.4249496459961,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Kyauk Ka Lat,,15.8840999603271,94.4330825805664,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Kyet Hlyar,ကြက်လျှာ,15.9062700271606,94.4077529907227,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Ma Gyi Chaing,မကျီးချိုင်,15.872200012207,94.4226303100586,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,May Dar Aing,,15.8683099746704,94.4131393432617,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Pyi Thar Yar,ပြည်သာယာ,15.8486204147339,94.4108963012695,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Thar Yar Chaung,သာယာချောင်း,15.9006299972534,94.4162216186523,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Zaung Hlar Kone,,15.8841199874878,94.4080429077148,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Dee Du Kone,Zee Thaung,ဇိသောင်,15.875584602356,94.4110870361328,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gon Nyin Tan,Aye Kone,,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gon Nyin Tan,Gon Hnyin Tan,ဂုံညှင်းတန်း,16.5881004333496,94.6220779418945,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gon Nyin Tan,Lay Laung,,16.5854606628418,94.5997924804688,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gon Nyin Tan,Tha Yet Taw,သရက်တော,16.5705509185791,94.601806640625,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gway Chaung,Gway Chaung,ဂွေးချောင်း,16.0130004882813,94.5479965209961,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gway Chaung,Hpoe Pagan Kone,ဖိုးပုဂံကုန်း,16.02366065979,94.5335235595703,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Gway Chaung,Sar Chet Kwin,ဆားချက်ကွင်း,16.019229888916,94.5247116088867,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hin Oe Chaung,Hin Oe Chaung,ဟင်းအိုးချောင်း,16.621000289917,94.6348571777344,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hin Oe Chaung,Tha Yet Chaung,သရက်ချောင်း,16.6079006195068,94.6367874145508,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hin Oe Chaung,Yae Ngan,,16.6113395690918,94.6390991210938,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hnget Pauk,Hnget Pauk,ငှက်ပေါက်,16.2180004119873,94.5979995727539,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hnget Pauk,Hpoe Nyo Kone,ဖိုးညိုကုန်း,16.2122993469238,94.6009521484375,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hnget Pauk,Ywar Thit (Gyi Pin),ရွာသစ် (ကြီးပင်),16.2127094268799,94.5930786132813,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hnget Pauk,Zee Kone,ဇီးကုန်း,16.2114505767822,94.6003189086914,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Hpa Yar Hla (North),ဘုရားလှ (မြောက်),16.1175708770752,94.4451370239258,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Hpa Yar Hla (South),ဘုရားလှ (တောင်),16.115650177002,94.4450836181641,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Kun Chan Kone,ကွမ်းခြံကုန်း,16.1106605529785,94.4376525878906,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Kwin Gyi,ကွင်းကြီး,16.1005592346191,94.4384536743164,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Thin Kan Kone Lay,သင်္ကန်းကုန်းလေး,16.1292400360107,94.4441680908203,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpa Yar Hla,Yae Twin Kone,ရေတွင်းကုန်း,16.1329402923584,94.4403076171875,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpaung Doe,Het Let,ဟက်လက်,16.1291904449463,94.2087326049805,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpaung Doe,Hpaung Doe,ဖေါင်ဒိုး,16.1878890991211,94.2210998535156,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpaung Doe,Thea Taung,သဲတောင်,16.1758308410645,94.2256469726563,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpaung Doe,Yae Thoe,ရေသိုး,16.2163505554199,94.2266464233398,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Hpyan Yae Kyaw,Hpyan Yae Kyaw,ဖျံရေကျော်,16.6223602294922,94.7114791870117,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Aung Tha Pyay,အောင်သပြေ,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Ka Nyin Chaung (North),ကညင်ချောင်း (မြောက်),16.0204391479492,94.2910614013672,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Ka Nyin Chaung (South),ကညင်ချောင်း (တောင်),16.0134391784668,94.2861404418945,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Kone Tan,ကုန်းတန်း,16.0344939313,94.3023869913,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Ma Gu Kone,မဂူကုန်း,16.0243186950684,94.2913360595703,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Me Za Li Kone,မဲဇလီကုန်း,16.0293502807617,94.2922668457031,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Myauk Kone,မြောက်ကုန်း,16.0234107971191,94.2939605712891,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Chaung,Thea Kyin,သဲကျင်း,16.0046901702881,94.2923736572266,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Ngu,Baw Sa Kaing,,16.0650291442871,94.5568618774414,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Ngu,Ka Nyin Ngu,ကညင်ငူ,16.0781599907,94.5680014267,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Ngu,Ku Lar Kone,ကုလားကုန်း,16.1108592325,94.5708518098,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Ka Nyin Ngu,Kyar Kwin,ကျားကွင်း,16.0762805938721,94.5644683837891,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Ah Htet Su,အထက်စု,15.9755897521973,94.2608795166016,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Auk Kwin,အောက်ကွင်း,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Bant Bway,ဘန့်ဘွေး,15.965350151062,94.2567520141602,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Kan Chaing,ကံချိုင်,15.972430229187,94.2557830810547,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Kan Thar Yar,ကမ်းသာယာ,,,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaing,Kwin Ka Lay,ကွင်းကလေး,15.9702157974243,94.2591705322266,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaung,Ah Lel Su,အလယ်စု,16.1794490814209,94.5881118774414,GAD
MMR017,Ayeyarwady,Pathein,Ngapudaw,Kan Chaung,Chaung Wa,ချောင်းဝ,16.1737003326416,94.5855331420898,GAD
